Time,Event,UnempIns,Age,LogWage,Tenure,RepRate,DisRate,HeadOfHousehold,Married,Female,Childen,NonWhite,BlueCollar,Mining,Construction,Transportation,Trade,Services,PublicAdmin
4,0,1,61,6.35437,29,0.256,0.051,0,1,1,0,0,0,0,0,0,0,0,0
18,0,1,38,5.70378,2,0.49,0.098,1,1,0,1,0,1,0,0,0,0,0,0
8,1,1,37,6.21461,18,0.294,0.059,1,0,0,0,0,1,0,0,0,0,0,0
1,1,0,56,7.1309,5,0.118,0.024,1,1,0,0,0,0,0,0,0,0,1,0
1,1,0,29,6.21461,0,0.294,0.059,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,38,6.31897,4,0.265,0.053,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,26,6.39693,4,0.245,0.049,0,0,0,0,0,1,0,0,0,0,0,0
12,0,1,31,5.99146,9,0.368,0.074,1,1,0,0,0,1,0,0,1,0,0,0
3,1,1,24,6.04501,2,0.348,0.07,1,0,1,0,0,0,0,0,0,0,0,0
9,0,1,44,6.17379,4,0.306,0.061,1,1,0,0,0,1,0,1,0,0,0,0
21,0,1,34,5.70378,5,0.49,0.098,1,1,0,1,0,1,0,0,0,0,0,0
14,0,1,36,5.29832,0,0.5,0.1,1,1,0,0,0,1,0,0,0,0,0,0
13,0,1,40,5.01064,2,0.5,0.1,1,0,1,0,0,1,0,0,0,0,1,0
28,0,1,48,6.21461,28,0.294,0.059,1,1,0,0,0,1,0,0,1,0,0,0
3,0,1,28,5.98645,7,0.369,0.074,0,1,1,1,0,1,0,0,0,0,1,0
27,0,0,31,4.92725,2,0.5,0.036,1,0,1,1,1,1,0,0,0,1,0,0
2,0,0,46,6.28413,11,0.28,0.009,1,0,0,0,0,1,0,0,0,0,0,0
9,0,0,29,6.05209,11,0.353,0.012,0,0,0,0,0,0,0,0,0,0,0,0
12,1,1,31,5.8861,0,0.417,0.014,1,0,0,0,0,0,0,1,0,0,0,0
12,0,1,38,5.8861,12,0.417,0.014,0,1,1,1,0,1,0,0,0,0,0,0
1,0,0,33,5.52146,0,0.5,0.02,1,0,1,1,0,0,0,0,0,1,0,0
7,1,1,21,5.70378,2,0.5,0.017,1,1,0,0,0,1,0,1,0,0,0,0
2,0,0,39,5.29832,0,0.5,0.025,1,1,0,1,0,1,0,0,0,0,0,0
4,1,1,51,5.59842,0,0.5,0.019,1,1,0,0,0,0,0,0,0,0,1,0
2,1,1,46,5.82895,3,0.441,0.015,0,1,1,0,0,0,0,0,1,0,0,0
7,0,0,26,5.29832,1,0.5,0.025,1,1,0,1,0,1,0,0,0,0,0,0
11,0,1,27,5.68017,1,0.5,0.017,0,0,0,0,1,1,1,0,0,0,0,0
3,1,0,48,5.52146,3,0.5,0.02,1,1,0,1,0,1,0,0,1,0,0,0
4,0,1,42,5.48064,9,0.5,0.021,0,1,1,1,0,1,0,0,0,0,0,0
5,1,1,31,5.70378,0,0.5,0.017,1,1,0,1,0,1,0,0,0,0,1,0
2,1,0,29,5.52146,11,0.5,0.02,1,1,0,1,0,0,0,1,0,0,0,0
2,0,0,20,5.07517,0,0.5,0.031,1,0,1,1,1,1,0,0,0,0,1,0
2,0,0,23,5.82895,0,0.441,0.015,1,0,0,0,0,1,0,1,0,0,0,0
10,1,0,22,5.07517,0,0.5,0.031,0,0,0,0,0,1,0,0,0,0,1,0
14,0,1,27,5.52146,5,0.5,0.02,1,1,0,0,0,1,0,0,0,0,0,0
8,0,1,48,5.01064,0,0.5,0.033,1,0,1,0,0,1,0,0,0,0,0,0
8,0,1,55,5.01064,0,0.5,0.033,0,0,1,0,0,1,0,0,0,0,0,0
6,0,1,45,5.39363,6,0.5,0.023,1,0,1,1,0,0,0,0,0,1,0,0
1,1,0,26,5.52146,3,0.5,0.02,1,1,0,1,0,1,0,0,0,0,1,0
2,1,0,30,5.29832,2,0.5,0.025,1,0,1,1,0,0,0,0,1,0,0,0
1,1,0,20,5.29832,1,0.5,0.025,1,1,0,0,0,1,0,1,0,0,0,0
1,1,0,31,5.85793,1,0.429,0.014,1,1,0,1,0,0,0,0,0,0,1,0
3,0,0,28,5.85793,0,0.429,0.014,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,24,5.01064,2,0.5,0.033,0,0,0,0,1,1,0,0,0,0,1,0
2,0,0,32,5.52146,3,0.5,0.02,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,30,5.70378,0,0.5,0.017,0,1,1,0,0,0,0,0,0,1,0,0
8,0,1,34,5.39363,2,0.5,0.023,1,0,0,0,0,1,0,0,0,1,0,0
13,0,0,22,4.84419,0,0.5,0.039,0,0,1,0,0,0,0,0,0,0,1,0
9,0,0,52,5.29832,0,0.5,0.025,1,1,0,0,0,1,0,1,0,0,0,0
1,0,0,23,5.70378,0,0.5,0.017,1,0,0,0,0,1,0,0,0,0,0,0
7,0,0,28,5.07517,0,0.5,0.031,0,0,1,0,0,0,0,0,0,0,0,0
15,1,1,44,5.59842,2,0.5,0.019,0,1,1,1,0,0,0,0,0,0,0,0
5,0,0,22,5.24702,0,0.5,0.026,0,0,0,0,1,1,0,0,0,0,0,0
7,0,0,27,6.10925,0,0.333,0.011,0,0,1,0,0,0,0,0,0,0,1,0
7,0,0,59,5.07517,0,0.5,0.031,1,1,0,1,1,1,0,0,0,0,0,0
1,0,0,36,6.10925,2,0.333,0.011,1,1,0,1,0,0,0,0,0,0,0,0
1,0,0,37,5.48064,0,0.5,0.021,1,1,0,1,0,1,0,1,0,0,0,0
5,0,0,24,5.34711,3,0.5,0.024,1,1,0,1,0,1,0,1,0,0,0,0
17,1,0,53,5.70378,0,0.5,0.017,1,1,0,0,0,1,0,1,0,0,0,0
3,0,0,23,5.52146,2,0.5,0.02,0,0,0,1,1,1,0,0,0,0,0,0
1,1,0,22,5.52146,2,0.5,0.02,0,0,0,1,1,1,0,0,0,0,0,0
2,0,0,44,5.52146,1,0.5,0.02,0,0,0,0,0,0,0,0,0,1,0,0
3,0,1,57,5.64897,9,0.6,0.12,0,1,1,0,0,1,0,0,0,0,0,0
3,0,1,47,5.39363,4,0.6,0.12,1,0,1,0,0,1,0,0,0,0,0,0
11,0,0,52,5.29832,0,0.6,0.12,1,0,0,0,0,0,0,0,0,0,0,0
11,0,1,28,6.80239,2,0.226,0.045,1,1,0,1,0,1,0,0,1,0,0,0
4,0,1,37,5.9135,16,0.549,0.11,1,1,0,1,0,1,0,0,0,0,0,0
1,0,0,43,4.89784,0,0.6,0.12,0,1,1,1,0,1,0,0,0,0,1,0
9,0,1,49,5.96615,8,0.521,0.104,1,0,1,0,1,1,0,0,0,0,0,0
27,0,0,25,5.10595,1,0.6,0.12,0,0,0,1,1,1,0,1,0,0,0,0
16,0,1,34,5.07517,1,0.6,0.12,0,0,0,0,0,1,0,0,0,0,1,0
3,0,1,21,5.99146,2,0.508,0.102,0,1,0,0,0,1,0,0,1,0,0,0
9,0,1,27,6.13123,7,0.441,0.088,0,0,0,0,0,1,0,0,0,0,1,0
3,1,1,22,5.29832,1,0.6,0.12,0,0,1,0,0,0,0,0,0,1,0,0
14,1,1,29,5.99146,8,0.508,0.102,1,0,1,0,0,0,0,0,0,1,0,0
1,1,0,29,6.35437,1,0.353,0.071,1,1,0,0,0,0,0,0,0,0,1,0
9,0,1,22,5.48064,1,0.6,0.12,0,0,0,0,0,1,0,0,0,0,0,0
4,0,0,27,7.37463,9,0.127,0.025,1,0,0,0,0,1,0,1,0,0,0,0
3,0,1,61,5.64545,8,0.6,0.12,0,1,1,0,0,1,0,0,0,0,0,0
5,0,1,29,5.9135,3,0.549,0.11,0,0,0,0,0,1,0,0,0,0,0,0
5,0,1,48,6.16331,2,0.427,0.085,1,1,0,1,0,0,0,0,1,0,0,0
14,0,1,49,5.85793,3,0.58,0.116,1,0,1,0,0,1,0,0,0,0,0,0
3,1,1,34,6.05209,10,0.478,0.096,0,1,1,0,0,0,0,0,0,0,0,0
7,1,1,38,5.70378,12,0.6,0.12,1,1,0,1,0,1,0,0,0,0,0,0
1,1,0,36,6.59441,7,0.278,0.056,1,1,0,1,0,0,0,0,0,0,0,0
5,0,0,40,5.19296,1,0.6,0.12,1,0,0,1,0,1,0,0,0,0,0,0
3,1,0,25,5.76832,0,0.6,0.12,0,0,1,1,1,1,0,0,0,0,1,0
13,1,1,37,5.92693,5,0.541,0.108,1,1,0,0,0,0,0,0,0,1,0,0
2,1,1,53,5.55296,5,0.6,0.12,1,1,0,1,0,1,0,0,0,0,0,0
7,0,1,46,6.62007,1,0.271,0.054,1,1,0,0,0,1,0,1,0,0,0,0
2,0,1,34,5.29832,1,0.6,0.12,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,21,5.15906,1,0.6,0.12,1,1,0,0,0,1,0,0,0,0,0,0
5,0,0,21,4.7362,0,0.6,0.12,0,0,0,0,0,1,0,0,0,0,0,0
4,1,1,60,6.55108,10,0.29,0.058,1,1,0,0,0,0,0,0,0,0,1,0
1,0,0,20,5.48064,0,0.6,0.12,0,0,0,0,0,1,0,1,0,0,0,0
5,0,1,33,5.99146,2,0.508,0.102,0,1,1,1,0,1,0,0,0,0,0,0
2,0,1,26,5.8861,2,0.564,0.113,0,1,1,0,0,0,0,0,0,0,0,0
14,1,1,32,5.1358,2,0.6,0.12,0,0,0,0,0,1,0,0,0,0,0,0
1,1,0,22,5.56068,0,0.6,0.12,0,0,1,0,0,0,0,0,0,0,1,0
7,0,1,46,5.24702,0,0.6,0.12,0,1,1,1,0,1,0,0,0,0,0,0
5,0,1,54,5.2832,0,0.6,0.12,0,1,1,0,0,1,0,0,0,0,0,0
18,0,1,49,6.03069,7,0.488,0.098,0,1,1,0,0,1,0,0,0,0,0,0
11,1,1,48,6.286,14,0.378,0.076,1,0,1,0,0,0,0,0,0,0,0,0
21,0,0,27,4.60517,0,0.6,0.12,1,0,1,1,0,0,0,0,0,0,0,0
9,0,1,57,5.82895,17,0.597,0.119,1,1,0,0,0,1,0,0,0,0,0,0
9,0,1,34,5.79909,4,0.6,0.12,0,1,1,1,1,1,0,0,0,0,1,0
2,0,0,37,5.01064,0,0.6,0.12,0,0,0,0,0,1,0,0,0,0,1,0
2,0,0,40,5.19296,0,0.6,0.12,1,0,1,1,0,1,0,0,0,0,0,0
9,0,1,23,5.85793,0,0.58,0.116,1,0,0,0,0,1,0,0,0,1,0,0
2,0,1,44,6.09131,1,0.459,0.092,1,1,0,0,0,0,0,0,0,0,1,0
13,1,1,42,5.99146,5,0.418,0.063,0,1,1,0,0,1,0,0,0,0,0,0
1,1,0,22,5.29832,0,0.5,0.125,1,0,1,0,0,0,0,0,0,0,0,0
2,0,0,21,4.91998,0,0.5,0.183,0,0,0,1,1,1,0,0,0,0,0,0
7,1,1,47,5.52943,0,0.5,0.099,1,1,0,0,1,1,0,0,0,0,0,0
1,0,0,22,6.13123,0,0.363,0.054,0,0,1,0,1,1,0,0,0,0,0,0
12,1,1,45,5.84644,11,0.483,0.072,1,1,0,1,1,1,0,0,0,0,0,0
16,1,0,34,5.01064,3,0.5,0.167,0,0,1,1,1,1,0,0,0,0,0,0
7,0,1,28,5.90536,9,0.455,0.068,0,1,1,1,1,1,0,0,0,0,0,0
1,1,0,49,6.15698,3,0.354,0.053,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,28,5.76832,5,0.5,0.078,1,0,1,1,0,1,0,0,1,0,0,0
16,0,1,36,5.59471,12,0.5,0.093,1,1,0,1,1,1,0,0,0,0,0,0
5,0,1,26,5.66988,1,0.5,0.086,1,1,0,0,0,1,0,0,0,0,0,0
3,0,0,34,6.04973,0,0.394,0.059,1,1,0,1,0,1,0,1,0,0,0,0
3,0,0,29,5.01064,4,0.5,0.167,1,1,0,1,1,0,0,0,0,0,0,0
9,1,1,23,5.48064,3,0.5,0.104,0,1,0,1,0,1,0,0,0,0,0,0
3,0,0,21,5.01064,0,0.5,0.167,0,0,1,1,1,1,0,0,0,0,0,0
3,1,0,44,5.29832,0,0.5,0.125,1,0,1,1,0,0,0,0,0,0,0,0
7,0,1,20,5.02388,1,0.5,0.165,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,23,5.70378,1,0.5,0.084,1,0,0,1,1,1,0,1,0,0,0,0
3,0,0,39,5.48064,12,0.5,0.104,1,0,1,1,1,1,0,0,0,0,0,0
10,0,1,32,5.48064,5,0.5,0.104,0,0,0,0,0,1,0,0,0,0,0,0
3,1,0,24,5.63479,0,0.5,0.089,1,0,0,0,0,0,0,0,0,0,1,0
7,1,1,33,5.57973,1,0.5,0.095,0,1,1,1,0,1,0,0,0,0,0,0
1,0,1,28,5.45959,7,0.5,0.107,0,1,1,1,1,1,0,0,0,0,0,0
3,1,0,49,5.72031,2,0.5,0.082,1,0,1,0,0,0,0,0,0,0,0,0
3,0,1,51,5.34711,4,0.5,0.119,1,1,0,1,0,1,0,0,1,0,0,0
11,0,1,29,6.35437,1,0.29,0.044,1,0,0,0,0,0,0,0,0,1,0,0
2,0,1,30,5.85793,0,0.477,0.072,1,1,0,0,1,1,0,0,0,0,0,0
6,0,0,27,5.24702,0,0.5,0.132,0,1,1,1,1,1,0,0,0,0,0,0
7,0,0,25,5.07517,0,0.5,0.157,0,0,0,1,0,1,0,1,0,0,0,0
2,1,1,25,5.56068,0,0.5,0.096,1,1,0,0,0,0,1,0,0,0,0,0
5,1,0,37,6.21461,0,0.334,0.05,1,1,0,0,0,1,0,1,0,0,0,0
4,0,0,24,5.52146,1,0.5,0.1,0,1,1,1,0,0,0,0,0,1,0,0
5,0,1,40,5.87493,6,0.469,0.07,1,1,0,1,1,1,0,0,0,1,0,0
5,0,0,26,4.78749,0,0.5,0.209,0,1,1,1,0,0,0,0,0,0,0,0
7,0,1,37,5.24702,9,0.5,0.132,0,1,1,1,1,1,0,0,0,0,0,0
7,0,1,27,5.63479,0,0.5,0.089,1,1,0,1,0,1,0,1,0,0,0,0
8,0,1,22,6.38012,5,0.283,0.042,0,0,1,0,0,1,0,0,0,0,0,0
1,0,0,26,5.85793,2,0.477,0.072,1,0,1,1,0,1,0,0,0,1,0,0
4,0,1,56,5.27811,3,0.5,0.128,1,1,0,0,0,1,0,0,0,1,0,0
4,0,1,51,5.85793,4,0.477,0.072,1,0,1,0,0,0,0,0,0,0,0,0
5,0,0,52,5.81413,16,0.499,0.075,0,1,1,0,1,0,0,0,1,0,0,0
1,0,0,23,5.52146,0,0.5,0.1,1,1,0,0,0,1,0,0,0,0,0,0
25,0,0,40,5.19296,1,0.5,0.139,0,0,0,0,1,0,0,0,0,0,1,0
2,1,0,46,5.01064,0,0.5,0.167,1,1,0,0,0,0,0,0,0,1,0,0
8,0,0,52,6.70564,9,0.204,0.031,1,1,0,0,0,0,0,0,0,0,0,0
1,0,0,37,5.61677,14,0.5,0.091,1,0,0,0,0,1,0,1,0,0,0,0
1,1,0,53,6.90776,6,0.167,0.025,1,1,0,1,0,0,0,0,0,0,1,0
3,1,0,25,5.52146,3,0.5,0.1,1,1,0,0,0,0,0,0,0,0,0,0
3,0,0,40,5.85793,0,0.477,0.072,1,1,0,0,0,0,0,0,0,1,0,0
1,0,1,44,6.06379,11,0.388,0.058,1,1,0,1,0,1,0,0,0,0,0,0
9,0,1,20,5.19296,0,0.5,0.139,0,0,0,0,0,1,0,0,0,0,0,0
16,0,1,39,5.70378,5,0.5,0.084,1,1,0,1,0,1,0,0,0,0,0,0
5,0,1,47,5.24175,8,0.5,0.133,1,1,0,0,0,1,0,0,0,0,0,0
13,1,0,42,5.70378,0,0.5,0.084,1,0,0,0,0,0,0,0,0,1,0,0
5,0,1,28,5.99146,0,0.418,0.063,0,0,0,0,0,1,0,0,0,0,0,0
12,1,1,55,5.52146,0,0.5,0.1,1,0,0,0,0,0,0,0,0,0,1,0
2,0,0,25,5.70378,0,0.5,0.084,1,0,0,0,0,1,0,0,0,0,0,0
2,0,0,24,5.52146,0,0.5,0.1,0,0,1,0,0,1,0,0,0,0,1,0
8,0,1,37,5.40268,9,0.5,0.135,0,1,1,1,0,0,0,0,0,0,0,0
6,1,1,34,5.73657,1,0.5,0.097,1,0,0,0,0,0,0,0,0,0,1,0
9,0,1,54,6.05209,6,0.461,0.071,1,1,0,0,0,1,0,1,0,0,0,0
1,1,0,38,5.63479,0,0.5,0.107,1,0,0,0,0,0,0,0,0,0,1,0
11,0,0,60,5.99146,13,0.49,0.075,1,1,0,0,0,1,0,0,0,0,0,0
2,0,1,31,6.27288,7,0.37,0.057,1,0,0,0,0,0,0,0,0,0,0,0
2,0,0,26,5.94017,2,0.5,0.079,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,29,6.31536,5,0.354,0.054,1,1,0,0,0,0,0,0,0,0,0,0
8,1,1,42,6.47697,2,0.302,0.046,1,1,0,1,0,0,0,0,0,0,0,0
20,0,1,53,6.55108,18,0.28,0.043,1,1,0,0,0,0,0,0,0,0,1,0
2,1,1,55,7.00307,14,0.178,0.027,1,1,0,0,0,1,0,0,0,0,0,0
14,0,1,21,5.29832,1,0.5,0.15,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,37,5.70378,2,0.5,0.1,1,1,0,1,0,1,0,0,0,0,1,0
5,1,0,24,5.29832,1,0.5,0.15,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,50,6.39693,3,0.327,0.05,1,1,0,1,0,0,0,0,0,0,0,0
5,0,1,47,6.10925,12,0.436,0.067,1,1,0,1,0,1,0,0,0,0,0,0
6,0,1,42,5.9135,5,0.5,0.081,0,1,1,1,0,1,0,0,0,0,1,0
27,0,1,58,6.39024,3,0.329,0.05,1,0,0,0,0,0,0,0,0,0,0,0
2,1,0,25,6.55108,5,0.28,0.043,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,28,5.85793,5,0.5,0.086,1,1,0,0,0,1,0,0,0,0,0,0
7,0,1,30,5.70378,8,0.5,0.1,0,0,0,0,0,1,0,0,0,0,0,0
2,0,1,37,6.21461,15,0.392,0.06,0,1,1,1,0,0,0,0,1,0,0,0
4,1,0,38,5.29832,1,0.5,0.15,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,27,5.24702,5,0.5,0.158,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,28,5.70378,2,0.5,0.1,1,1,0,1,0,1,0,0,0,0,0,0
2,0,0,48,5.70378,10,0.5,0.1,1,0,0,0,0,1,0,0,0,0,0,0
2,1,1,23,5.01064,6,0.5,0.2,1,1,0,1,0,1,0,0,0,0,0,0
2,0,1,61,5.39363,4,0.5,0.136,0,0,1,0,0,1,0,0,0,0,0,0
5,0,0,61,5.85793,23,0.5,0.086,1,0,1,0,0,0,0,0,0,0,0,0
11,0,1,25,5.52146,1,0.5,0.12,1,1,0,1,0,1,0,0,0,0,0,0
7,0,1,50,5.70378,8,0.5,0.1,0,1,0,0,0,1,0,0,0,0,0,0
15,1,1,24,5.19296,5,0.467,0.093,0,1,1,1,0,1,0,0,0,0,0,0
15,0,0,38,5.4161,6,0.373,0.075,0,1,1,1,1,1,0,0,0,0,0,0
5,0,1,28,5.52146,5,0.336,0.067,1,1,0,1,0,1,0,0,0,1,0,0
3,1,1,20,4.70048,1,0.559,0.112,0,0,0,1,0,0,0,0,0,1,0,0
7,0,1,59,5.53733,4,0.331,0.066,1,1,0,0,0,0,0,0,0,0,0,0
6,0,1,24,5.59842,5,0.311,0.062,1,1,0,1,0,0,0,0,0,0,0,0
6,0,0,21,5.29832,0,0.42,0.084,0,1,1,0,0,1,0,0,0,0,0,0
1,0,0,23,5.07517,0,0.525,0.105,1,0,0,0,0,1,0,0,0,0,0,0
3,0,0,20,5.22036,0,0.454,0.091,0,0,0,1,0,1,0,0,0,1,0,0
7,0,0,34,6.10925,5,0.187,0.037,0,1,1,1,1,0,0,0,1,0,0,0
2,0,0,24,5.07517,1,0.525,0.105,1,0,0,1,0,1,0,0,0,1,0,0
14,0,0,22,5.11799,2,0.503,0.101,0,0,0,0,1,0,0,0,0,1,0,0
27,1,1,51,5.99146,0,0.21,0.042,1,1,0,1,0,1,0,0,0,0,0,0
4,0,1,32,5.11799,0,0.503,0.101,0,1,1,1,0,1,0,0,0,1,0,0
16,0,0,51,5.20401,2,0.462,0.092,1,0,1,1,0,0,0,0,0,1,0,0
3,0,1,33,5.1358,0,0.494,0.099,1,1,0,1,0,1,0,0,0,1,0,0
12,0,1,36,5.85793,5,0.24,0.048,0,1,1,0,0,1,0,0,0,0,0,0
7,0,0,30,5.09987,0,0.512,0.102,0,1,1,1,0,1,0,0,0,0,0,0
6,0,1,36,6.27288,12,0.236,0.015,1,0,0,1,0,1,0,0,1,0,0,0
7,1,1,31,6.10925,9,0.278,0.018,1,1,0,1,0,1,0,0,0,0,0,0
20,0,0,35,5.29832,8,0.52,0.04,1,0,1,0,1,1,0,0,0,0,1,0
3,1,1,25,5.29832,1,0.52,0.04,0,1,0,0,0,1,0,0,0,0,0,0
1,0,1,40,5.52146,15,0.5,0.032,0,1,1,0,0,0,0,0,1,0,0,0
16,0,1,36,5.85793,2,0.357,0.023,1,0,0,0,1,0,0,0,0,0,1,0
16,0,1,26,5.78383,4,0.385,0.025,1,1,0,1,0,1,0,0,0,0,0,0
2,1,0,33,5.76832,1,0.391,0.025,1,1,0,1,0,1,0,0,0,0,1,0
1,0,0,32,6.32794,5,0.223,0.014,1,1,0,1,0,1,0,0,1,0,0,0
9,0,0,36,5.07517,10,0.52,0.05,1,1,0,1,1,1,0,0,0,0,0,0
7,0,1,46,5.99146,0,0.313,0.02,0,0,1,0,0,0,1,0,0,0,0,0
2,0,0,25,5.52146,0,0.52,0.1,0,0,0,0,0,1,0,0,0,0,1,0
5,0,0,29,5.66643,0,0.519,0.087,0,1,1,0,1,1,0,0,0,0,0,0
9,1,1,50,5.70378,30,0.5,0.083,1,0,0,0,0,1,0,0,0,0,0,0
1,0,0,27,5.70378,1,0.5,0.083,1,1,0,1,1,0,0,0,0,1,0,0
2,1,1,34,6.10702,5,0.334,0.056,0,1,1,1,1,0,0,0,0,0,1,0
5,0,1,29,5.78383,7,0.462,0.077,0,0,0,0,1,1,0,0,1,0,0,0
6,0,1,24,5.69373,3,0.505,0.084,0,0,1,0,0,1,0,0,0,0,0,0
14,0,1,39,4.89784,0,0.52,0.187,0,0,1,0,1,1,0,0,0,0,0,0
3,1,0,21,5.85793,1,0.429,0.071,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,39,5.70378,6,0.5,0.083,0,0,0,0,0,1,0,0,0,0,0,0
5,0,1,48,5.01064,12,0.52,0.167,0,1,1,1,0,1,0,0,0,0,0,0
2,1,1,26,4.90527,2,0.52,0.185,0,0,0,0,1,1,0,0,0,0,0,0
7,1,1,42,5.34711,8,0.52,0.119,0,1,1,0,0,0,0,0,0,0,0,0
1,1,0,35,6.58064,3,0.166,0.014,1,1,0,1,0,1,0,0,1,0,0,0
4,0,0,25,5.01064,0,0.585,0.067,1,1,0,1,0,1,0,0,0,0,1,0
5,1,1,26,5.52146,4,0.48,0.04,1,0,1,0,1,0,0,0,0,1,0,0
8,0,0,33,5.07517,1,0.585,0.063,1,0,0,0,0,0,0,0,0,0,0,0
11,0,1,39,6.30628,0,0.219,0.018,1,0,0,1,0,1,0,0,0,0,0,0
5,0,1,28,5.07517,5,0.585,0.063,0,0,1,0,0,1,0,0,0,0,0,0
4,0,1,42,7.37212,9,0.075,0.006,1,0,0,0,0,0,0,0,0,0,0,0
10,0,1,23,5.43808,0,0.522,0.043,0,1,1,0,0,1,0,0,0,0,0,0
5,0,1,26,5.63479,2,0.429,0.036,0,0,0,0,0,1,0,0,0,0,0,0
11,0,0,43,5.35659,0,0.566,0.047,1,0,1,1,0,1,0,0,0,0,0,0
5,0,1,44,5.99146,1,0.3,0.025,1,0,0,0,0,1,0,0,0,0,0,0
18,0,1,39,5.52146,0,0.48,0.04,1,1,0,1,0,0,0,0,0,0,0,0
14,0,1,36,5.54518,0,0.469,0.039,0,1,1,1,0,1,0,0,0,0,0,0
1,0,0,60,5.01064,3,0.585,0.067,1,0,1,0,0,1,0,0,0,0,1,0
1,1,0,27,5.42054,6,0.531,0.044,0,1,1,0,0,1,0,0,0,0,1,0
1,1,0,25,5.99146,2,0.3,0.025,0,1,1,0,0,0,0,0,0,0,1,0
7,0,1,35,5.99146,3,0.3,0.025,1,0,0,1,0,0,0,0,0,0,0,0
1,0,0,25,5.01064,0,0.585,0.067,0,0,1,0,0,1,0,0,0,1,0,0
2,0,0,23,5.99146,1,0.3,0.025,0,1,1,0,0,0,0,0,0,0,0,0
6,1,1,56,5.52146,31,0.419,0.12,1,1,0,0,0,1,0,0,1,0,0,0
4,0,1,23,5.39363,5,0.419,0.136,1,1,0,1,0,1,0,0,0,0,0,0
4,0,1,22,5.52146,4,0.419,0.12,0,1,1,1,0,1,0,0,0,0,0,0
5,1,1,48,4.89784,0,0.419,0.224,0,1,1,1,0,1,0,0,0,0,0,0
6,0,1,20,4.96284,4,0.419,0.21,0,1,1,1,0,0,0,0,0,1,0,0
21,0,1,20,5.10595,1,0.419,0.182,0,0,1,0,0,1,0,0,0,0,0,0
3,0,0,43,3.91202,3,0.6,0.6,0,0,0,0,0,1,0,1,0,0,0,0
3,0,0,31,4.90527,1,0.419,0.222,0,0,0,0,1,1,0,0,0,0,0,0
3,0,0,49,6.08677,7,0.273,0.068,1,1,0,0,0,0,0,0,1,0,0,0
2,0,1,21,5.61677,1,0.419,0.109,1,1,0,0,0,1,0,0,0,0,1,0
21,0,1,24,6.08677,3,0.273,0.068,0,0,0,0,0,1,0,0,1,0,0,0
20,0,1,20,6.10925,0,0.267,0.067,1,1,0,0,0,1,0,1,0,0,0,0
4,0,1,42,5.20949,2,0.419,0.164,0,1,1,0,0,1,0,0,0,1,0,0
3,0,0,29,5.63479,0,0.542,0.125,0,0,0,0,0,1,0,0,1,0,0,0
5,1,1,23,5.29832,2,0.542,0.175,0,0,1,0,0,1,0,0,0,0,0,0
2,0,0,33,6.43775,2,0.28,0.056,1,1,0,1,0,0,0,0,0,0,1,0
1,1,0,58,5.85793,34,0.5,0.1,1,1,0,0,0,0,0,0,0,1,0,0
7,0,0,24,5.66296,0,0.542,0.122,0,0,1,1,1,0,0,0,0,1,0,0
19,0,1,26,5.24702,1,0.542,0.184,0,0,1,1,1,1,0,0,0,0,1,0
2,0,0,29,5.52146,4,0.542,0.14,1,1,0,1,0,1,0,0,0,0,0,0
1,1,0,46,5.63479,13,0.542,0.125,1,0,1,0,0,0,0,0,0,1,0,0
2,1,0,23,5.48064,0,0.542,0.146,1,1,0,0,0,0,0,0,0,0,0,0
2,1,0,26,5.48064,0,0.542,0.146,0,0,0,0,0,1,0,0,0,0,1,0
6,0,1,49,5.61677,6,0.52,0.182,1,1,0,1,0,0,0,0,1,0,0,0
2,1,1,22,5.94017,1,0.52,0.132,0,0,0,0,0,1,0,0,0,0,0,0
5,1,1,49,5.29832,4,0.52,0.25,1,1,0,1,1,1,0,1,0,0,0,0
8,0,1,27,5.0876,3,0.52,0.26,1,0,1,1,1,0,0,0,0,0,1,0
3,0,0,55,5.70378,3,0.52,0.167,1,1,0,0,0,1,0,0,0,1,0,0
1,0,0,25,5.52146,0,0.52,0.2,0,0,0,0,0,1,0,1,0,0,0,0
6,0,1,22,5.07517,1,0.52,0.26,1,1,0,1,1,1,0,0,0,0,0,0
2,1,0,24,5.70378,0,0.52,0.167,1,0,0,0,0,1,0,0,0,0,1,0
5,1,1,28,6.19441,10,0.418,0.102,0,1,1,1,0,0,0,0,1,0,0,0
8,0,1,54,5.70378,2,0.52,0.167,1,0,0,0,1,1,0,0,0,0,0,0
7,0,1,21,5.70378,1,0.52,0.167,0,0,0,1,1,1,1,0,0,0,0,0
